,genes,ci_test_results,z_test_results,z_test_p_values,mean_diff
11760,STIP1,False,False,0.4036887197445109,-6.409458604413771
11761,PCOLCE,False,False,0.5612843796463101,-4.334176576571679
11762,ECHS1,False,False,0.9955504093915807,0.02646373020688486
11763,MCPH1,False,False,0.6834150605879054,0.5799245618758597
11764,HERPUD1,False,True,0.041347802303025816,55.69982618972415
11765,S100Z,False,False,0.9730863140060038,0.04188251132013754
11766,RLIM,False,False,0.205741094905885,-3.3343305864689654
11767,CCT7,False,False,0.44554207330568696,11.19414458310348
11768,TRPS1,False,False,0.7695112782395223,0.908717616413794
11769,TMED8,True,True,0.001482982996289289,9.220635684737934
11770,TCEA3,False,False,0.22699027788527315,1.9975287298892042
11771,ACRV1,False,True,0.014394261366273095,-1.9228162238970277
11772,PPAPDC1B,True,True,2.024207766001139e-11,32.4021934475862
11773,KIT,False,False,0.8568543072775243,-0.5144930090395299
11774,PPP1R9B,False,False,0.6657896972475945,1.9009722292413613
11775,TTLL1,False,False,0.5113148505789407,2.102034338911034
11776,KRTAP5-5,False,False,0.4658203254425174,-0.9606409012538555
11777,PODNL1,False,False,0.30513119599699445,1.3311530184005522
11778,GPR17,False,False,0.1737521391521788,-3.540548569085207
11779,SMG1,False,False,0.24997281932416726,8.127460683724166
11780,NUP205,False,False,0.3321423471451993,2.055674573834491
11781,STK25,False,True,0.034330130817874206,-6.501626369310344
11782,ZNF195,False,False,0.6847283309744996,-0.9784940358413792
11783,ATP5A1,False,False,0.8189842388015749,-2.5379763100689843
11784,PARP1,True,True,0.00011183304455830756,23.113441600344856
11785,IFNA16,True,True,0.0137029145498446,141.14258755001165
11786,DNTT,False,True,0.009029117248098583,-11.527772846969446
11787,MRPL48,False,False,0.38450677699976443,-2.7402881048068934
11788,TMEM169,False,False,0.6941087460084929,0.41126870746244126
11789,FAM24B,False,False,0.5603165614367163,0.8032471647200001
11790,LDOC1,False,False,0.48401119311503427,1.5822396280820676
11791,MAD2L2,True,True,1.9459245063471346e-07,-13.319261061241377
11792,ZNF234,False,False,0.10494180037533198,-1.4704979293310352
11793,CBX3,False,False,0.7086750228860457,-2.3329654918620406
11794,RENBP,False,False,0.13677660900750419,-2.1488269868666876
11795,UPRT,False,False,0.06408042940466806,-1.1343621982344825
11796,ATL1,False,False,0.3248513424156386,0.8128876973441375
11797,AC087762.1,False,False,0.7057519627637083,-0.04032284316622867
11798,UBE3C,False,False,0.4578581458554739,-1.5012612825517166
11799,H2AFV,False,True,0.0412918715157523,-14.29180865779307
11800,FLNB,False,False,0.22376082944562725,7.630193762027588
11801,TMPRSS2,False,False,0.7633407523538674,1.5324821312632597
11802,ROBO3,False,False,0.31606883370459926,-1.6047135796028866
11803,NOS3,False,False,0.8780745840947466,-0.14936612989075204
11804,ERGIC2,False,False,0.68218411369193,1.7390949548965438
11805,DNAJB9,False,False,0.7938007889594123,0.9412331850275848
11806,SAMD8,False,False,0.9640638953227226,0.04640824269655042
11807,FAM132B,False,False,0.8689908520527634,0.15104883699997318
11808,RHOBTB3,False,False,0.6847916462899152,1.305993324870343
11809,FAF2,False,False,0.21753210495942066,2.299702085793104
11810,SRRD,False,False,0.4695470948782884,1.1547203654068952
11811,BCKDK,False,False,0.20922783826512392,-2.1898920438482676
11812,VEZT,False,False,0.9604934916627271,0.06651122738620785
11813,OR6J1,False,False,0.23914519522566458,-1.787222158860528
11814,ESD,False,False,0.766261246675789,1.2140381916551775
11815,CFHR5,False,False,0.9083692081517953,0.2173764707248721
11816,PIGBOS1,True,True,0.00951537774625833,-4.338936009731032
11817,NAAA,False,False,0.11129147354826541,-5.179654616068973
11818,TMEM109,True,True,1.0183160530347836e-06,-31.701958452689667
11819,C9orf24,False,False,0.8209913996550667,0.2819198396029794
11820,HDHD2,False,False,0.8743396139099342,0.24583566086207043
11821,ZNF613,False,False,0.6440054137368443,-0.6312043647117234
11822,SDHAF4,False,False,0.9390243506090761,0.07596448413103296
11823,CYP2E1,False,False,0.3736541717598165,-0.8409243114984957
11824,NSFL1C,False,False,0.6764474954939892,0.39324155620689893
11825,ITIH3,False,False,0.568576086673383,1.2405345849685911
11826,SLC9C1,False,False,0.39420612168354097,3.4151561067249903
11827,TMPRSS12,False,False,0.8602253319056565,0.04527759744756904
11828,MTMR8,False,False,0.44861480982728896,1.0031632855594756
11829,C19orf43,False,True,0.007775511729190195,-20.131823325379344
11830,TNNC1,False,False,0.42491927431559406,2.6908173677628966
11831,ATP6V0E2,False,False,0.5374884090796546,-2.6710015496827566
11832,DCAF4L2,False,False,0.6822796967505794,0.1188338691297676
11833,SERPINA5,False,False,0.24338475335821375,2.164244169953551
11834,CUBN,False,False,0.29720560877126,2.8516561333034485
11835,CLEC4M,False,False,0.9303646541988172,-0.13941025686141195
11836,SOD3,False,False,0.9137042366018706,-0.38304065036318846
11837,PDILT,False,False,0.47577397855323167,0.8346049691776757
11838,OR2AK2,False,False,0.3852904495517635,2.457093893937172
11839,UBXN1,False,False,0.6508975412441727,1.7102683455862007
11840,CAP2,False,False,0.6981535394499342,-1.9107762832054682
11841,MFHAS1,False,False,0.4846057406382911,-2.405516800482758
11842,SLC41A3,False,True,0.001416017422316244,-4.249620536241377
11843,HECTD3,True,True,0.00010254876213364558,-4.1048502894206855
11844,SCP2D1,False,False,0.6989467707863408,0.5070732262756843
11845,KRTAP5-2,False,False,0.9990710917806649,0.002421708064427097
11846,ZNF492,False,False,0.05163354569430673,-1.526507280060827
11847,SRMS,False,False,0.5131835265976716,1.0115223291944757
11848,OGT,True,True,4.456836378020244e-06,-29.82540521931037
11849,AOC2,False,False,0.5545142251192022,1.624486820301862
11850,UBALD2,False,False,0.09951846717677054,-27.198407421862072
11851,SIT1,False,False,0.8479534165133983,-0.7661177549793123
11852,CEP295,False,False,0.5401767011063148,1.841425512468959
11853,C3orf52,False,False,0.9377318801291785,0.1132282780781182
11854,LILRA3,False,False,0.055295115751364296,-4.691987694103017
11855,PHYKPL,False,False,0.9886108537045002,-0.04735172086897421
11856,SOX11,False,False,0.3104826579684241,1.8986109337760118
11857,DMXL2,False,False,0.06652997135006887,-4.065123113961384
11858,CAMKV,False,False,0.22240578416612755,0.4371273262429517
11859,GPR35,False,True,0.030334689346159713,-4.343403478167584
11860,IKBKB,False,False,0.17559911425329688,-1.9643603317206946
11861,SCGB1A1,True,False,0.23103027422882494,6.307645646406961
11862,STX16,False,True,0.040081751401275366,-6.55009927386206
11863,EIF4G1,False,False,0.941959800160001,-0.5968209915861848
11864,SP100,False,False,0.07352321938508298,17.384014312551756
11865,TET2,False,False,0.5112762124328366,-1.1643382141793062
11866,ANPEP,False,True,0.043020400289802314,-24.58854377429448
11867,RTP2,False,False,0.8406402242422322,0.15264511873843262
11868,FOXE3,False,False,0.5512313179112817,0.40903557724898854
11869,BLZF1,False,False,0.9537622127910583,-0.08419266815861803
11870,STAP1,True,True,5.182183760458062e-13,35.92411654602276
11871,SYNE4,False,False,0.38115643635773877,2.127636621997172
11872,DHRS4L2,True,True,2.5047056892734605e-06,-4.624068390682758
11873,TRDN,False,False,0.6623597054120067,1.0480467624602785
11874,DMBT1,False,False,0.630786806399702,1.2659445216973884
11875,SERPINA10,False,False,0.5209667785217957,1.214125159538069
11876,GM2A,False,False,0.7669832955652325,1.4096329072758635
11877,ENPP3,False,False,0.5874435315843402,1.517771630705745
11878,PDCD7,False,False,0.8477432347170721,-0.5319417700206976
11879,ZNF202,False,True,0.023106331463835443,-4.370061154075863
11880,KIAA1671,True,True,0.008043410108833944,-2.069737772224828
11881,TMEM69,False,False,0.1318390269667268,1.5436532536206897
11882,TNMD,False,False,0.6258469645895417,0.3145841621540765
11883,TSPY8,False,False,0.3232506841541065,2.5557104968781057
11884,CYP1B1,False,False,0.17260892116378024,7.135226309095316
11885,BSDC1,False,False,0.35670575826607176,-2.2553175981379283
11886,ATP6V1B2,False,False,0.11567841446083447,-10.494131530827602
11887,RP11-903H12.5,True,False,0.10896699363974474,2.4107273484328977
11888,PABPC1L2A,False,False,0.8860387556093166,0.2973671974961616
11889,RFPL3,False,False,0.6264802594265674,-0.9032863809470764
11890,KLRK1,True,True,7.444975781845614e-31,-146.66736186192824
11891,SFXN5,False,False,0.9569617814769853,0.11633088063379304
11892,EPHA5,False,False,0.1512120694567382,-2.9757580508340657
11893,CLEC14A,False,False,0.19596059820564304,-5.46516399580428
11894,MYH11,False,False,0.8487950441875413,0.5630958378168271
11895,IL17REL,False,False,0.2899134561807418,0.2655313089989144
11896,PATE3,False,False,0.508622281473027,1.6448280964919197
11897,LDHC,False,False,0.3319770025398313,0.4073212562824482
11898,DPPA5,False,False,0.07777981121121885,-6.138704313484203
11899,CYP1A1,False,False,0.13090575578588481,5.332238128433173
11900,OR52N4,True,False,0.18958258487187507,3.269661090348207
11901,TAF5,False,False,0.6799465300565846,0.82207848057931
11902,PSMC2,False,False,0.4700979716600747,-2.856453003034474
11903,FBXO5,False,False,0.41535298436596857,2.647104167742068
11904,CADM1,False,False,0.9090957225875065,-0.29806885081689494
11905,GTPBP4,False,False,0.06470629091158489,2.26574579992414
11906,MS4A3,False,False,0.8371463633052965,1.2945557529785692
11907,CT45A3,False,False,0.9728625049583821,0.04104283628807215
11908,KHDRBS1,False,False,0.5689654543088509,1.97941350468966
11909,CEACAM6,False,False,0.11074582805073863,22.397552868211317
11910,UGT1A4,False,False,0.4817423186350859,0.2094979618411662
11911,P4HTM,False,False,0.6492082148837491,-0.8798451157862068
11912,ARPC1B,True,True,1.2283535605234825e-06,-66.75636579372406
11913,PRSS22,False,False,0.39398900613386767,2.7087195354209737
11914,SH2D6,False,True,0.018863442684850372,-2.4943413747276724
11915,LZTS1,False,False,0.588098276031368,1.5280200025776964
11916,PRSS33,False,False,0.6721314274928263,-0.2369113818044657
11917,LUZP4,False,False,0.6359949864686465,-0.5271342026181353
11918,GPC5,False,False,0.43571581411793014,1.6429708792190483
11919,KCNIP4,False,False,0.6321042977798612,0.9136161088957238
11920,OR4F29,False,False,0.55281722972034,1.2445242144080715
11921,SETD1A,False,False,0.9701854974717636,-0.03897463403448498
11922,ITGB6,False,False,0.6316377263679507,-0.9520240277999124
11923,HACD4,True,True,0.0016318566285519018,-4.36935805180069
11924,CHI3L1,False,False,0.07686774124141614,-36.75192617527268
11925,TM7SF2,False,False,0.9584527803499451,0.2289593561999972
11926,CDIPT,True,True,7.104569602063667e-06,-11.081345001999992
11927,SRM,False,False,0.06133552826920665,11.532222338896545
11928,CT62,False,False,0.887530924902103,-0.26411785720519854
11929,CT55,False,False,0.91897482375861,0.16690513650494476
11930,F5,False,False,0.9921981456659,0.02935702828296627
11931,RAF1,False,False,0.07758747151412539,-5.468123827034475
11932,CH17-223I5.6,False,True,0.014240501726065535,-5.710518509105724
11933,PLGLB2,False,False,0.21000964193189375,-1.3842803151482452
11934,PLXNA2,False,False,0.37125193506336707,-0.7912262996984141
11935,IP6K3,False,False,0.562193163539944,1.3678044599845152
11936,FDFT1,False,False,0.15797558820681668,11.191218384344822
11937,RASL10B,False,False,0.7603416048481981,0.2727955264228945
11938,SOX30,False,False,0.5288471991122127,-1.2740206334499657
11939,KRT27,False,False,0.36106215505177586,0.6039803390926811
11940,MIP,False,False,0.6759426641545012,0.05820424253968959
11941,EXOSC6,False,False,0.4605980366525465,-1.100022004986208
11942,PDE4C,False,False,0.41025759792354166,2.682619464229669
11943,AMY2B,False,False,0.5444237985857937,-1.1481604204951665
11944,TFAP4,False,False,0.5531961006667433,-1.1966534529751733
11945,FSCN2,False,False,0.22955438360992764,1.1303026151645035
11946,CLEC19A,True,False,0.26142239920165977,2.1734348803169183
11947,OR1D5,False,False,0.33743774041596786,-0.0881268890981525
11948,CREB5,False,True,0.004099359702435121,-8.589907709315861
11949,HSPB2,False,False,0.8865564109104804,0.22299227840219227
11950,MYLIP,False,True,0.0076490741851039734,-10.948095667289657
11951,SLC25A45,False,True,0.0264575027457956,-2.500774835144828
11952,MS4A4A,False,False,0.48712409349847596,-2.1808591319757866
11953,DNAJC27,False,False,0.9898780957457005,-0.025347745886896256
11954,RRP1,False,False,0.3370913833320993,1.5510060847310356
11955,FAM185A,False,False,0.5275287585409199,1.2523988482510342
11956,RPL10A,True,True,2.3025033940875033e-07,293.30253214551703
11957,MSH3,False,False,0.27084627308990683,4.286500114405516
11958,FBXL3,False,False,0.3428187982504294,1.4362666119999972
11959,NUDT10,False,False,0.5261814856543292,1.45622880673699
11960,C9orf116,False,False,0.28724522283699416,1.811141124657036
11961,KRTAP4-1,False,False,0.6625978537208759,0.8374976338358688
11962,CKAP5,False,False,0.5423560099304847,1.9391674816275852
11963,TRAPPC2,True,True,0.00020123317231792581,-4.461688038855172
11964,NUAK2,True,True,0.002034096435134608,7.693712869524138
11965,PIWIL1,False,False,0.41432024062002903,1.9178182487883442
11966,PSMB6,False,False,0.2640110378893854,-6.997688766551732
11967,COQ9,False,False,0.5025354222688727,-1.2443673894000078
11968,MPEG1,False,False,0.1461545155768023,-40.29359937219098
11969,HDGFRP2,False,False,0.4561764335124404,-3.360561740103442
11970,C6orf48,True,True,0.0006127672701333611,32.883516993241415
11971,VPS37D,False,False,0.9750381441448187,0.07288110315956553
11972,RPS11,True,True,2.0765657822995517e-07,1045.9568211903443
11973,TULP1,False,False,0.6194001919257694,0.3545491757348585
11974,PARD3B,False,False,0.396651907574307,1.9325861075867585
11975,CERKL,True,True,2.0668546886349055e-05,-8.792952540958627
11976,CER1,False,False,0.6818837045107727,-0.45476736696235
11977,SPATA31A5,False,False,0.544867395583088,1.436312416229675
11978,TMEM102,False,False,0.9192090180756052,-0.16962881965517163
11979,PRKCG,False,False,0.5582393958537856,0.838828879850669
11980,CCDC171,False,False,0.6196443311816342,0.7263517063151723
11981,SERPINB7,False,False,0.515094501886844,0.7754832098679882
11982,MYO1F,True,True,4.3467061349821096e-14,-93.94724709633445
11983,NPAT,False,False,0.5176310438770104,1.1953629662206886
11984,PKHD1L1,False,False,0.3240105977229062,0.9352580668608345
11985,FDXR,False,False,0.5873218122189904,-0.7579988452599977
11986,DIS3,False,False,0.5544448991834443,0.9979895146137956
11987,DAPP1,True,True,1.753085111920533e-09,23.733925321482758
11988,SYT10,False,False,0.06921011822859435,-3.652535645331325
11989,KCNJ18,False,False,0.927201283788571,-0.07563196775910741
11990,ZCCHC24,False,False,0.7731030607063616,-0.4444497091337922
11991,GMIP,True,True,8.81652727235559e-05,-19.50896229246898
11992,TBX21,True,True,2.5280303530642415e-21,-65.30849829886785
11993,GPR88,False,False,0.34010119776230385,0.9815370689993821
11994,CYB5RL,False,False,0.41299098262970535,0.610105298331697
11995,RAP2C,False,False,0.8788871105300154,0.35733202735862335
11996,FAM159A,False,False,0.23341836960669882,3.6989522326841353
11997,ADAM19,True,True,8.233268318322675e-08,29.7221404744
11998,SPDYA,False,False,0.5604787191268723,0.6520530792646895
11999,PUS7L,False,False,0.5327732985560949,0.6831420329724143
12000,ASB12,False,False,0.7429042145023832,0.23819737546599823
12001,TANK,False,False,0.27690230284062545,3.782604615931035
12002,STRADB,False,False,0.07746933669494378,2.0308478001517223
12003,COL17A1,False,False,0.47254320310983444,3.537766720964619
12004,AGA,False,False,0.26843442003807416,-2.643696859751728
12005,C19orf47,False,False,0.3964879996991566,-1.2680785718965542
12006,CRAT,False,False,0.818146406731656,-0.44017175825517185
12007,RIMBP3,False,False,0.5937753291703949,-1.7700600885496822
12008,PRRC1,False,False,0.28468431138662953,-1.1123556186896515
12009,PPM1J,False,True,0.006887433900814283,-11.778509285169314
12010,HOXC12,False,False,0.9733402322773036,0.04023977284745217
12011,TSTA3,False,False,0.05396573560251165,-5.429682706068959
12012,PFAS,False,False,0.06399489027084787,2.6481359335103463
12013,PRM1,False,False,0.2920202709466968,3.1225463417293526
12014,NUP50,False,True,0.006445305893349192,-8.157984759379318
12015,PCDH8,False,False,0.49306119166479323,-0.2346878164087332
12016,USP17L19,False,False,0.8708356737782049,-0.10198300932446547
12017,NFE2,False,True,0.027252289752879466,-10.446264197079076
12018,ERMN,False,False,0.7761683945134079,-0.49483310142041503
12019,AGFG1,False,True,0.026612793976218567,7.252736425379297
12020,MAP2K5,False,False,0.2610211674971078,-1.1979852793517232
12021,MARS,False,False,0.3825268905638487,-18.335106803034478
12022,FGF20,False,False,0.4694776147588591,-0.9689635394935128
12023,MOB4,False,False,0.6096799356195866,-0.8132377904482837
12024,C11orf54,False,False,0.8053652437252667,-0.37530646145517466
12025,DRP2,False,False,0.5334332367422217,0.5510828366271407
12026,KLHDC7B,False,False,0.481998306452489,-0.5339842830348269
